category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Process	GO:0043122	8	251	9606	BST2,TRIM21,TRIM25,UBE2V1,STAT1,IFIT5,TRIM22,LGALS9	BST2,TRIM21,TRIM25,UBE2V1,STAT1,IFIT5,TRIM22,LGALS9	0.00013	0.017	Regulation of i-kappab kinase/nf-kappab signaling	1.7695510786217261	0.7565033429556128	1.3386713065080462
Process	GO:0032481	5	80	9606	HMGB2,HMGB1,STAT1,IFI16,DDX58	HMGB2,HMGB1,STAT1,IFI16,DDX58	0.00014	0.0171	Positive regulation of type i interferon production	1.7670038896078462	1.0489670947887826	1.853528936562421
Process	GO:0019985	4	42	9606	UBE2L6,PCLAF,TRIM25,ISG15	UBE2L6,KIAA0101,TRIM25,ISG15	0.00014	0.0179	Translesion synthesis	1.747146969020107	1.2318977783747693	2.1523064696300818
Process	GO:0050688	5	81	9606	DTX3L,PARP9,STAT1,IFIT1,DDX58	DTX3L,PARP9,STAT1,IFIT1,DDX58	0.00014	0.0179	Regulation of defense response to virus	1.747146969020107	1.0435720629020764	1.8232737666534231
Process	GO:0018130	17	1061	9606	ATIC,CMPK2,SAMHD1,UBE2L6,PCLAF,UGDH,TRIM25,PARP9,RRM2,PNP,ISG15,PIR,OAS1,DHFR,MMS19,GMPS,TJP2	ATIC,CMPK2,SAMHD1,UBE2L6,KIAA0101,UGDH,TRIM25,PARP9,RRM2,PNP,ISG15,PIR,OAS1,DHFR,MMS19,GMPS,TJP2	0.00015	0.0187	Heterocycle biosynthetic process	1.728158393463501	0.4578206149216406	0.7911865383774546
Process	GO:0006309	3	16	9606	HMGB2,HMGB1,DFFA	HMGB2,HMGB1,DFFA	0.00017	0.0203	Apoptotic dna fragmentation	1.692503962086787	1.526088349508445	2.5829105780375285
Process	GO:0019438	17	1070	9606	ATIC,CMPK2,SAMHD1,UBE2L6,PCLAF,UGDH,TRIM25,PARP9,RRM2,PNP,ISG15,PIR,OAS1,DHFR,MMS19,GMPS,TJP2	ATIC,CMPK2,SAMHD1,UBE2L6,KIAA0101,UGDH,TRIM25,PARP9,RRM2,PNP,ISG15,PIR,OAS1,DHFR,MMS19,GMPS,TJP2	0.00017	0.0203	Aromatic compound biosynthetic process	1.692503962086787	0.4541522211377717	0.7686544336661932
Process	GO:0043123	7	194	9606	BST2,TRIM21,TRIM25,UBE2V1,IFIT5,TRIM22,LGALS9	BST2,TRIM21,TRIM25,UBE2V1,IFIT5,TRIM22,LGALS9	0.00017	0.0203	Positive regulation of i-kappab kinase/nf-kappab signaling	1.692503962086787	0.8103833875287382	1.3715770942017016
Process	GO:0032480	4	45	9606	UBE2L6,TRIM25,ISG15,DDX58	UBE2L6,TRIM25,ISG15,DDX58	0.00019	0.0213	Negative regulation of type i interferon production	1.6716203965612624	1.201934554997326	2.0091783174653144
Process	GO:0042398	4	45	9606	ATIC,CNDP2,PLSCR1,DHFR	ATIC,CNDP2,PLSCR1,DHFR	0.00019	0.0213	Cellular modified amino acid biosynthetic process	1.6716203965612624	1.201934554997326	2.0091783174653144
Process	GO:1901575	23	1750	9606	PSME2,RNASEH2A,RNF114,SAMHD1,XRN1,PFKL,UCHL1,UBE2L6,DTX3L,HMGB2,ISG20,TRIM25,OAS2,HMGB1,PNP,CTSS,DFFA,ISG15,PDCD6IP,HELZ2,ARMC8,RNF213,LSM4	PSME2,RNASEH2A,RNF114,SAMHD1,XRN1,PFKL,UCHL1,UBE2L6,DTX3L,HMGB2,ISG20,TRIM25,OAS2,HMGB1,PNP,CTSS,DFFA,ISG15,PDCD6IP,HELZ2,ARMC8,RNF213,LSM4	0.00018	0.0213	Organic substance catabolic process	1.6716203965612624	0.3717768647760059	0.6214697901291698
Process	GO:0019219	40	3982	9606	PSME2,EDF1,OAS3,EIF2AK2,TRIM21,OASL,SP110,PPM1F,XRN1,RB1,DTX3L,HMGB2,NAA15,GCN1,STAT2,TRIM25,SETD3,UBE2V1,OAS2,SP100,TRIM14,HMGB1,PLSCR1,STRN3,PARP9,RRM2,STAT1,IFI16,DFFA,DDX58,TRIM22,PIR,LGALS9,OAS1,DHFR,MMS19,EIF2A,HELZ2,PARP14,TXNIP	PSME2,EDF1,OAS3,EIF2AK2,TRIM21,OASL,SP110,PPM1F,XRN1,RB1,DTX3L,HMGB2,NAA15,GCN1L1,STAT2,TRIM25,SETD3,UBE2V1,OAS2,SP100,TRIM14,HMGB1,PLSCR1,STRN3,PARP9,RRM2,STAT1,IFI16,DFFA,DDX58,TRIM22,PIR,LGALS9,OAS1,DHFR,MMS19,EIF2A,HELZ2,PARP14,TXNIP	0.00019	0.0217	Regulation of nucleobase-containing compound metabolic process	1.6635402661514704	0.25504581308127905	0.4242789797740491
Process	GO:0006418	4	46	9606	NARS,WARS,YARS,TARS	NARS,WARS,YARS,TARS	0.0002	0.0224	tRNA aminoacylation for protein translation	1.6497519816658373	1.1923892370910956	1.9671465068080507
Process	GO:0007165	46	4876	9606	PSME2,OAS3,EIF2AK2,MT2A,PTPN12,BST2,TRIM21,OASL,SAMHD1,PPM1F,RB1,MYO1E,OGFR,DTX3L,HMGB2,SHCBP1,ISG20,STAT2,TRIM25,RIC8A,MX2,UBE2V1,OAS2,SP100,HMGB1,STAT1,IFI16,CTSS,GBP2,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,GPR155,SEC31A,LGALS9,MX1,OAS1,IFI35,MMS19,EIF2A,TJP2,TXNIP	PSME2,OAS3,EIF2AK2,MT2A,PTPN12,BST2,TRIM21,OASL,SAMHD1,PPM1F,RB1,MYO1E,OGFR,DTX3L,HMGB2,SHCBP1,ISG20,STAT2,TRIM25,RIC8A,MX2,UBE2V1,OAS2,SP100,HMGB1,STAT1,IFI16,CTSS,GBP2,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,GPR155,SEC31A,LGALS9,MX1,OAS1,IFI35,MMS19,EIF2A,TJP2,TXNIP	0.00022	0.0241	Signal transduction	1.6179829574251317	0.22778121217993713	0.3685461193287761
Process	GO:0050790	28	2386	9606	PSME2,OAS3,EIF2AK2,BST2,OASL,PPM1F,RB1,UCHL1,DTX3L,HMGB2,TPX2,GCN1,RIC8A,SEC23B,UBE2V1,OAS2,HMGB1,PLSCR1,WARS,TBCD,PARP9,IFI16,IFIT1,DFFA,LGALS9,OAS1,DHFR,TXNIP	PSME2,OAS3,EIF2AK2,BST2,OASL,PPM1F,RB1,UCHL1,DTX3L,HMGB2,TPX2,GCN1L1,RIC8A,SEC23B,UBE2V1,OAS2,HMGB1,PLSCR1,WARS,TBCD,PARP9,IFI16,IFIT1,DFFA,LGALS9,OAS1,DHFR,TXNIP	0.00022	0.0241	Regulation of catalytic activity	1.6179829574251317	0.3225746694526035	0.5219203176713577
Process	GO:0006260	7	205	9606	RNASEH2A,SAMHD1,POLA2,PCLAF,RRM2,WDHD1,TOP3A	RNASEH2A,SAMHD1,POLA2,KIAA0101,RRM2,WDHD1,TOP3A	0.00024	0.0257	DNA replication	1.5900668766687054	0.7864312564032099	1.2504782915836978
Process	GO:0034654	16	995	9606	ATIC,CMPK2,SAMHD1,UBE2L6,PCLAF,UGDH,TRIM25,PARP9,RRM2,PNP,ISG15,PIR,OAS1,MMS19,GMPS,TJP2	ATIC,CMPK2,SAMHD1,UBE2L6,KIAA0101,UGDH,TRIM25,PARP9,RRM2,PNP,ISG15,PIR,OAS1,MMS19,GMPS,TJP2	0.00024	0.0257	Nucleobase-containing compound biosynthetic process	1.5900668766687054	0.4593839793549067	0.7304512492444976
Process	GO:1901362	18	1211	9606	ATIC,CMPK2,SAMHD1,UBE2L6,PCLAF,UGDH,HMGCS1,TRIM25,PARP9,RRM2,PNP,ISG15,PIR,OAS1,DHFR,MMS19,GMPS,TJP2	ATIC,CMPK2,SAMHD1,UBE2L6,KIAA0101,UGDH,HMGCS1,TRIM25,PARP9,RRM2,PNP,ISG15,PIR,OAS1,DHFR,MMS19,GMPS,TJP2	0.00024	0.026	Organic cyclic compound biosynthetic process	1.585026652029182	0.42521543940496126	0.6739778043111633
Process	GO:0045089	7	208	9606	PSME2,HMGB2,HMGB1,PLSCR1,PARP9,IFI16,HLA-E	PSME2,HMGB2,HMGB1,PLSCR1,PARP9,IFI16,HLA-E	0.00026	0.0272	Positive regulation of innate immune response	1.5654310959658013	0.7801217824962027	1.221226896959825
Process	GO:0065009	46	4913	9606	PSME2,EDF1,OAS3,EIF2AK2,BST2,TRIM21,OASL,SP110,PPM1F,RB1,UCHL1,DTX3L,HMGB2,TPX2,GCN1,STAT2,TRIM25,RIC8A,SETD3,SEC23B,UBE2V1,OAS2,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,STRN3,PARP9,STAT1,IFI16,CTSS,IFIT1,IFIT2,DFFA,DDX58,TRIM22,PIR,LGALS9,OAS1,DHFR,MMS19,HELZ2,PARP14,TXNIP	PSME2,EDF1,OAS3,EIF2AK2,BST2,TRIM21,OASL,SP110,PPM1F,RB1,UCHL1,DTX3L,HMGB2,TPX2,GCN1L1,STAT2,TRIM25,RIC8A,SETD3,SEC23B,UBE2V1,OAS2,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,STRN3,PARP9,STAT1,IFI16,CTSS,IFIT1,IFIT2,DFFA,DDX58,TRIM22,PIR,LGALS9,OAS1,DHFR,MMS19,HELZ2,PARP14,TXNIP	0.00026	0.0275	Regulation of molecular function	1.5606673061697374	0.22449814499145965	0.35036691518392443
Process	GO:0009056	25	2042	9606	PSME2,RNASEH2A,RNF114,SAMHD1,XRN1,PFKL,UCHL1,UBE2L6,DTX3L,HMGB2,ISG20,TRIM25,MAP1S,OAS2,HMGB1,PNP,IFI16,CTSS,DFFA,ISG15,PDCD6IP,HELZ2,ARMC8,RNF213,LSM4	PSME2,RNASEH2A,RNF114,SAMHD1,XRN1,PFKL,UCHL1,UBE2L6,DTX3L,HMGB2,ISG20,TRIM25,MAP1S,OAS2,HMGB1,PNP,IFI16,CTSS,DFFA,ISG15,PDCD6IP,HELZ2,ARMC8,RNF213,LSM4	0.00027	0.0281	Catabolic process	1.5512936800949202	0.3409713483658535	0.528946697813392
Process	GO:0051090	10	437	9606	EIF2AK2,TRIM21,RB1,TRIM25,UBE2V1,SP100,TRIM14,DDX58,TRIM22,LGALS9	EIF2AK2,TRIM21,RB1,TRIM25,UBE2V1,SP100,TRIM14,DDX58,TRIM22,LGALS9	0.00027	0.0281	Regulation of dna-binding transcription factor activity	1.5512936800949202	0.6126056404742856	0.95033125845826
Process	GO:0032101	16	1013	9606	PSME2,SAMHD1,PPM1F,RB1,DTX3L,HMGB2,HMGB1,PLSCR1,PARP9,STAT1,IFI16,IFIT1,HLA-E,DDX58,LGALS9,PARP14	PSME2,SAMHD1,PPM1F,RB1,DTX3L,HMGB2,HMGB1,PLSCR1,PARP9,STAT1,IFI16,IFIT1,HLA-E,DDX58,LGALS9,PARP14	0.00029	0.0291	Regulation of response to external stimulus	1.5361070110140926	0.4515976147403517	0.6937022621598954
Process	GO:0050789	85	11475	9606	PSME2,EDF1,OAS3,EIF2AK2,MT2A,PTPN12,BST2,TRIM21,AP3B1,OASL,SP110,SAMHD1,PPM1F,XRN1,XPO5,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,MYO1E,OGFR,DTX3L,HMGB2,NAA15,PCLAF,TPX2,GCN1,SHCBP1,ISG20,STAT2,HMGCS1,TRIM25,MAP1S,RIC8A,TACC3,SETD3,MX2,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,STRN3,PFN3,PARP9,RRM2,STAT1,PNP,IFI16,CTSS,GBP2,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,DFFA,ISG15,DDX58,TRIM22,PIR,GPR155,SEC31A,LGALS9,MX1,OAS1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,TJP2,TOP3A,TXNIP,RNF213,LSM4	PSME2,EDF1,OAS3,EIF2AK2,MT2A,PTPN12,BST2,TRIM21,AP3B1,OASL,SP110,SAMHD1,PPM1F,XRN1,XPO5,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,MYO1E,OGFR,DTX3L,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,SHCBP1,ISG20,STAT2,HMGCS1,TRIM25,MAP1S,RIC8A,TACC3,SETD3,MX2,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,STRN3,PFN3,PARP9,RRM2,STAT1,PNP,IFI16,CTSS,GBP2,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,DFFA,ISG15,DDX58,TRIM22,PIR,GPR155,SEC31A,LGALS9,MX1,OAS1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,TJP2,TOP3A,TXNIP,RNF213,LSM4	0.0003	0.0299	Regulation of biological process	1.5243288116755704	0.12275330894970125	0.18711640556054226
Process	GO:0000266	3	20	9606	AP3B1,MX2,MX1	AP3B1,MX2,MX1	0.00031	0.0303	Mitochondrial fission	1.518557371497695	1.4291783365003887	2.1702892980774786
Process	GO:0046634	5	96	9606	AP3B1,HMGB1,PNP,HLA-E,LGALS9	AP3B1,HMGB1,PNP,HLA-E,LGALS9	0.0003	0.0303	Regulation of alpha-beta t cell activation	1.518557371497695	0.9697858487411578	1.4726754493800338
Process	GO:1901566	19	1346	9606	EIF2AK2,ATIC,CMPK2,NARS,GCN1,UGDH,CNDP2,PLSCR1,WARS,PARP9,PNP,YARS,PSPH,SMS,TARS,OAS1,DHFR,EIF2A,GMPS	EIF2AK2,ATIC,CMPK2,NARS,GCN1L1,UGDH,CNDP2,PLSCR1,WARS,PARP9,PNP,YARS,PSPH,SMS,TARS,OAS1,DHFR,EIF2A,GMPS	0.00031	0.0303	Organonitrogen compound biosynthetic process	1.518557371497695	0.4027956185095783	0.6116682556946935
Process	GO:0002519	2	3	9606	HLA-E,LGALS9	HLA-E,LGALS9	0.00033	0.0318	Natural killer cell tolerance induction	1.4975728800155674	2.076995818389026	3.110452609525144
Process	GO:0046452	2	3	9606	ATIC,DHFR	ATIC,DHFR	0.00033	0.0318	Dihydrofolate metabolic process	1.4975728800155674	2.076995818389026	3.110452609525144
Process	GO:0050777	6	154	9606	BST2,SAMHD1,IFI16,HLA-E,LGALS9,PARP14	BST2,SAMHD1,IFI16,HLA-E,LGALS9,PARP14	0.00034	0.0324	Negative regulation of immune response	1.489454989793388	0.8437176069918879	1.256679399710604
Process	GO:0033554	22	1725	9606	PSME2,RNASEH2A,EIF2AK2,SAMHD1,UBE2L6,DTX3L,HMGB2,PCLAF,GCN1,TRIM25,UBE2V1,SP100,HMGB1,PARP9,WDHD1,IFI16,ISG15,SEC31A,LGALS9,DHFR,MMS19,EIF2A	PSME2,RNASEH2A,EIF2AK2,SAMHD1,UBE2L6,DTX3L,HMGB2,KIAA0101,GCN1L1,TRIM25,UBE2V1,SP100,HMGB1,PARP9,WDHD1,IFI16,ISG15,SEC31A,LGALS9,DHFR,MMS19,EIF2A	0.00039	0.0367	Cellular response to stress	1.4353339357479107	0.3587206588576207	0.5148839351121923
Process	GO:0006900	5	103	9606	AP3B1,MX2,SEC23B,SEC31A,MX1	AP3B1,MX2,SEC23B,SEC31A,MX1	0.00041	0.0383	Vesicle budding from membrane	1.4168012260313771	0.939219857075554	1.3306878450176598
Process	GO:0001817	13	742	9606	EIF2AK2,BST2,TRIM21,UBE2L6,HMGB2,TRIM25,HMGB1,STAT1,IFI16,HLA-E,ISG15,DDX58,LGALS9	EIF2AK2,BST2,TRIM21,UBE2L6,HMGB2,TRIM25,HMGB1,STAT1,IFI16,HLA-E,ISG15,DDX58,LGALS9	0.00043	0.0395	Regulation of cytokine production	1.4034029043735399	0.4966265244725171	0.6969671068336674
Process	GO:0007154	48	5320	9606	PSME2,OAS3,EIF2AK2,MT2A,PTPN12,BST2,TRIM21,OASL,SAMHD1,PPM1F,RB1,UCHL1,MYO1E,OGFR,DTX3L,HMGB2,GCN1,SHCBP1,ISG20,STAT2,TRIM25,RIC8A,MX2,UBE2V1,OAS2,SP100,HMGB1,STAT1,IFI16,CTSS,GBP2,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,GPR155,SEC31A,LGALS9,MX1,OAS1,IFI35,MMS19,EIF2A,TJP2,TXNIP	PSME2,OAS3,EIF2AK2,MT2A,PTPN12,BST2,TRIM21,OASL,SAMHD1,PPM1F,RB1,UCHL1,MYO1E,OGFR,DTX3L,HMGB2,GCN1L1,SHCBP1,ISG20,STAT2,TRIM25,RIC8A,MX2,UBE2V1,OAS2,SP100,HMGB1,STAT1,IFI16,CTSS,GBP2,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,GPR155,SEC31A,LGALS9,MX1,OAS1,IFI35,MMS19,EIF2A,TJP2,TXNIP	0.00044	0.0398	Cell communication	1.4001169279263121	0.2084166825252464	0.2918077252658415
Process	GO:0090305	8	302	9606	RNASEH2A,SAMHD1,XRN1,HMGB2,ISG20,HMGB1,DFFA,HELZ2	RNASEH2A,SAMHD1,XRN1,HMGB2,ISG20,HMGB1,DFFA,HELZ2	0.00045	0.0407	Nucleic acid phosphodiester bond hydrolysis	1.3904055907747799	0.6761701214795004	0.9401507172199595
Process	GO:0002682	20	1514	9606	PSME2,EIF2AK2,BST2,AP3B1,SAMHD1,RB1,DTX3L,HMGB2,HMGB1,PLSCR1,PARP9,STAT1,PNP,IFI16,IFIT1,HLA-E,ISG15,DDX58,LGALS9,PARP14	PSME2,EIF2AK2,BST2,AP3B1,SAMHD1,RB1,DTX3L,HMGB2,HMGB1,PLSCR1,PARP9,STAT1,PNP,IFI16,IFIT1,HLA-E,ISG15,DDX58,LGALS9,PARP14	0.00049	0.0436	Regulation of immune system process	1.360513510731414	0.37399119794463453	0.5088200776983018
Process	GO:0043388	4	59	9606	EDF1,RB1,HMGB2,HMGB1	EDF1,RB1,HMGB2,HMGB1	0.00049	0.0436	Positive regulation of dna binding	1.360513510731414	1.0842950571305257	1.4751980748453706
Process	GO:0051336	18	1284	9606	PSME2,OAS3,EIF2AK2,BST2,OASL,PPM1F,HMGB2,RIC8A,SEC23B,OAS2,HMGB1,PLSCR1,TBCD,IFI16,IFIT1,DFFA,LGALS9,OAS1	PSME2,OAS3,EIF2AK2,BST2,OASL,PPM1F,HMGB2,RIC8A,SEC23B,OAS2,HMGB1,PLSCR1,TBCD,IFI16,IFIT1,DFFA,LGALS9,OAS1	0.00049	0.0436	Regulation of hydrolase activity	1.360513510731414	0.399794558815179	0.5439258987849559
Process	GO:2001200	2	4	9606	HMGB1,LGALS9	HMGB1,LGALS9	0.00049	0.0436	Positive regulation of dendritic cell differentiation	1.360513510731414	1.9520570817807261	2.6558000334816145
Process	GO:0016050	8	308	9606	AP3B1,MX2,SEC23B,SAMD9,SEC31A,MX1,TAPBP,PDCD6IP	AP3B1,MX2,SEC23B,SAMD9,SEC31A,MX1,TAPBP,PDCD6IP	0.00051	0.0443	Vesicle organization	1.3535962737769305	0.6676263479362067	0.9036965368417499
Process	GO:0051259	7	236	9606	SAMHD1,PFKL,UGDH,RRM2,OAS1,PDCD6IP,RNF213	SAMHD1,PFKL,UGDH,RRM2,OAS1,PDCD6IP,RNF213	0.00054	0.0464	Protein complex oligomerization	1.3334820194451191	0.7252731144888577	0.967138657357853
Process	GO:0046635	4	61	9606	AP3B1,PNP,HLA-E,LGALS9	AP3B1,PNP,HLA-E,LGALS9	0.00055	0.0472	Positive regulation of alpha-beta t cell activation	1.3260580013659122	1.0698172337619027	1.4186397028291178
Component	GO:0005829	76	5193	9606	PSME2,RNASEH2A,EDF1,LAP3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,BST2,TRIM21,NARS,OASL,PPM1F,HERC6,XRN1,XPO5,POLA2,PFKL,DYNC1LI1,UCHL1,UBE2L6,DTX3L,NAA15,TPX2,GCN1,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,TACC3,MX2,SEC23B,UBE2V1,OAS2,PLSCR1,WARS,PARP9,RRM2,STAT1,PNP,IFI16,GBP2,IFIT5,IFIT1,IFIT3,IFIT2,YARS,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,IFI35,DHFR,PDCD6IP,MMS19,EIF2A,PARP14,GMPS,TJP2,TXNIP,RNF213,LSM4	PSME2,RNASEH2A,EDF1,LAP3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,BST2,TRIM21,NARS,OASL,PPM1F,HERC6,XRN1,XPO5,POLA2,PFKL,DYNC1LI1,UCHL1,UBE2L6,DTX3L,NAA15,TPX2,GCN1L1,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,TACC3,MX2,SEC23B,UBE2V1,OAS2,PLSCR1,WARS,PARP9,RRM2,STAT1,PNP,IFI16,GBP2,IFIT5,IFIT1,IFIT3,IFIT2,YARS,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,IFI35,DHFR,PDCD6IP,MMS19,EIF2A,PARP14,GMPS,TJP2,TXNIP,RNF213,LSM4	5.55e-19	9.42e-16	Cytosol	15.025949097207123	0.4184823471304424	6.288094446061789
Component	GO:0005737	107	11428	9606	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,PFKL,DYNC1LI1,UCHL1,UBE2L6,MYO1E,OGFR,DTX3L,HMGB2,NAA15,PCLAF,TPX2,GCN1,SHCBP1,ISG20,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PFN3,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,KIFC1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TUBB8,TXNIP,RNF213,LSM4	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,PFKL,DYNC1LI1,UCHL1,UBE2L6,MYO1E,OGFR,DTX3L,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,SHCBP1,ISG20,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PFN3,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,KIFC1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TUBB8,TXNIP,RNF213,LSM4	1.19e-17	1.01e-14	Cytoplasm	13.995678626217357	0.22450062341921168	3.142038576760733
Component	GO:0005622	111	14276	9606	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,SP110,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,MYO1E,OGFR,DTX3L,HMGB2,NAA15,PCLAF,TPX2,GCN1,SHCBP1,ISG20,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PFN3,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,TCEAL3,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,KIFC1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TUBB8,TXNIP,RNF213,LSM4	PSME2,RNASEH2A,EDF1,LAP3,SLC15A3,OAS3,EIF2AK2,ATIC,RNF114,MT2A,PTPN12,BST2,TRIM21,AP3B1,CMPK2,NARS,OASL,SP110,SAMHD1,PPM1F,HERC6,XRN1,XPO5,POLA2,ANLN,RB1,PFKL,DYNC1LI1,UCHL1,UBE2L6,MYO1E,OGFR,DTX3L,HMGB2,NAA15,KIAA0101,TPX2,GCN1L1,SHCBP1,ISG20,STAT2,COG4,UGDH,HMGCS1,TRIM25,MAP1S,CNDP2,RIC8A,TACC3,SETD3,MX2,SEC23B,UBE2V1,OAS2,PPM1G,SP100,TRIM14,HMGB1,PLSCR1,WARS,TBCD,DYNLRB1,STRN3,PFN3,PARP9,RRM2,WDHD1,STAT1,PNP,IFI16,CTSS,GBP2,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,TCEAL3,YARS,HLA-E,DFFA,ISG15,DDX58,SAMD9,TRIM22,PIR,SEC31A,PSPH,LGALS9,MX1,SMS,TARS,OAS1,KIFC1,IFI35,DHFR,TAPBP,PDCD6IP,MMS19,EIF2A,HELZ2,PARP14,GMPS,ARMC8,TJP2,TOP3A,TUBB8,TXNIP,RNF213,LSM4	3.61e-12	2.04e-09	Intracellular	8.6903698325741	0.143803516947742	1.2497057455007154
