	category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	enrichment	metric
222	Process	GO:0055085	29	1314	9606	SFXN3,PANX1,NDUFS7,SLC35D1,ITGAV,VDAC1,SLC25A4,SLC25A22,NMES1,TRPV2,TAP1,CLCC1,XPR1,ATP1B1,CPT2,PSMB8,TAP2,MPV17,SLC33A1,SLC25A12,SLC25A13,PNPT1,ANO6,TOMM40,EBP,GC,VDAC3,ABCB1,PLCD3	SFXN3,PANX1,NDUFS7,SLC35D1,ITGAV,VDAC1,SLC25A4,SLC25A22,C15orf48,TRPV2,TAP1,CLCC1,XPR1,ATP1B1,CPT2,PSMB8,TAP2,MPV17,SLC33A1,SLC25A12,SLC25A13,PNPT1,ANO6,TOMM40,EBP,GC,VDAC3,ABCB1,PLCD3	0.00018	0.0152	Transmembrane transport	1.8181564120552274	-0.2861164028283477	-0.5202043723965368
223	Process	GO:0043330	5	46	9606	RALB,RFTN1,IFIT1,FLOT1,DDX58	RALB,RFTN1,IFIT1,FLOT1,DDX58	0.00019	0.0163	Response to exogenous dsrna	1.7878123955960423	0.406293137150903	0.7263759068439872
224	Process	GO:0001932	31	1459	9606	CD74,CAV2,VTN,RRAS,SYNJ2BP,KIDINS220,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,ITGA1,CD109,ITGA5,F2,STAT2,CHMP6,RAP2B,FBLN1,FAS,GBP1,LPAR1,EPHB2,ABI1,FLOT1,ADRA2C,VRK2,PLXNB2,H2AFY,LAMTOR3	CD74,CAV2,VTN,RRAS,SYNJ2BP,KIDINS220,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,ITGA1,CD109,ITGA5,F2,STAT2,CHMP6,RAP2B,FBLN1,FAS,GBP1,LPAR1,EPHB2,ABI1,FLOT1,ADRA2C,VRK2,PLXNB2,H2AFY,LAMTOR3	0.0002	0.0167	Regulation of protein phosphorylation	1.7772835288524167	-0.3026126335627208	-0.5378284492536757
225	Process	GO:0006839	10	225	9606	SFXN3,MTX2,UQCRC2,SLC25A22,AGK,CPT2,SLC25A12,SLC25A13,PNPT1,TOMM40	SFXN3,MTX2,UQCRC2,SLC25A22,AGK,CPT2,SLC25A12,SLC25A13,PNPT1,TOMM40	0.0002	0.0167	Mitochondrial transport	1.7772835288524167	0.017898446385095725	0.03181061395227871
226	Process	GO:0032102	13	367	9606	VTN,NT5E,SAMHD1,CERS2,SERPING1,CD109,F2,IFI16,HLA-E,HLA-A,NLRX1,CHID1,HLA-B	VTN,NT5E,SAMHD1,CERS2,SERPING1,CD109,F2,IFI16,HLA-E,HLA-A,NLRX1,CHID1,HLA-B	0.0002	0.0168	Negative regulation of response to external stimulus	1.7746907182741372	-0.0806417474487944	-0.14311416070278252
227	Process	GO:0001916	4	25	9606	NECTIN2,HLA-E,HLA-A,HLA-B	PVRL2,HLA-E,HLA-A,HLA-B	0.00023	0.0186	Positive regulation of t cell mediated cytotoxicity	1.7304870557820837	0.5742009471523829	0.993647306465011
228	Process	GO:1903044	3	9	9606	RFTN1,ATP1B1,FLOT1	RFTN1,ATP1B1,FLOT1	0.00024	0.0189	Protein localization to membrane raft	1.723538195826756	0.8929597097767957	1.5390501671346821
229	Process	GO:0002684	23	949	9606	CD74,BTN3A3,NECTIN2,ACIN1,ICAM1,SERPING1,ITGA2,RFTN1,IFI16,GBP5,STXBP1,PSMB8,ABI1,HLA-E,DDX58,CD99,HLA-A,C1S,C4A,HLA-B,ANO6,IDO1,C1R	CD74,BTN3A3,PVRL2,ACIN1,ICAM1,SERPING1,ITGA2,RFTN1,IFI16,GBP5,STXBP1,PSMB8,ABI1,HLA-E,DDX58,CD99,HLA-A,C1S,C4A,HLA-B,ANO6,IDO1,C1R	0.00024	0.0194	Positive regulation of immune system process	1.712198270069774	-0.24545741191324158	-0.4202717560536562
230	Process	GO:0015031	31	1486	9606	CD74,GOLT1B,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,NBAS,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,IFIT1,STXBP1,SRSF4,TAP2,MPV17,ECI2,TOMM40,NXF1,LIN7A,RAB31	CD74,GOLT1B,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,NBAS,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,IFIT1,STXBP1,SRSF4,TAP2,MPV17,ECI2,TOMM40,NXF1,LIN7A,RAB31	0.00028	0.0219	Protein transport	1.6595558851598817	-0.31057615109382564	-0.515418479338063
231	Process	GO:0098656	13	380	9606	SFXN3,SLC35D1,VDAC1,SLC25A4,SLC25A22,CLCC1,XPR1,CPT2,SLC33A1,SLC25A12,SLC25A13,ANO6,VDAC3	SFXN3,SLC35D1,VDAC1,SLC25A4,SLC25A22,CLCC1,XPR1,CPT2,SLC33A1,SLC25A12,SLC25A13,ANO6,VDAC3	0.00028	0.0222	Anion transmembrane transport	1.6536470255493614	-0.0957592798135152	-0.15835204823236843
232	Process	GO:0001765	3	10	9606	CAV2,RFTN1,FLOT1	CAV2,RFTN1,FLOT1	0.0003	0.0238	Membrane raft assembly	1.623423042943488	0.8472022192161206	1.3753676047083105
233	Process	GO:0008104	40	2139	9606	CD74,GOLT1B,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,EGFR,LAMTOR1,NBAS,ITGA2,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,GBP5,GBP2,GBP1,STX16,IFIT1,STXBP1,SRSF4,TAP2,FLOT1,MPV17,ECI2,TOMM40,H2AFY,LAMTOR3,NXF1,LIN7A,RAB31	CD74,GOLT1B,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,EGFR,LAMTOR1,NBAS,ITGA2,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,GBP5,GBP2,GBP1,STX16,IFIT1,STXBP1,SRSF4,TAP2,FLOT1,MPV17,ECI2,TOMM40,H2AFY,LAMTOR3,NXF1,LIN7A,RAB31	0.00032	0.0246	Protein localization	1.609064892896621	-0.35806982874710747	-0.5761575906424758
234	Process	GO:0050777	8	154	9606	BST2,SAMHD1,SERPING1,IFI16,HLA-E,HLA-A,NLRX1,HLA-B	BST2,SAMHD1,SERPING1,IFI16,HLA-E,HLA-A,NLRX1,HLA-B	0.00032	0.0251	Negative regulation of immune response	1.6003262785189618	0.08565023065193865	0.13706831487350768
235	Process	GO:0006996	57	3450	9606	CAV2,NDUFS7,MTX2,LMAN1,ESYT2,NDUFA2,NECTIN2,PPAN,UTP3,SCO1,SYNJ2BP,ACIN1,NDUFS3,SMARCA2,PML,EFL1,UQCRC2,NDUFB10,PHIP,LAMTOR1,SLC25A4,SMARCA5,NDUFS8,NUP98,CHMP6,NDUFV1,SMCHD1,TAP1,AGK,CHD4,BAZ1A,AHCTF1,F5,NDUFS2,RAB13,GNAI3,CETN2,TMED5,STX16,IFIT2,APOOL,STXBP1,PEF1,RCC1,TAP2,ABI1,MPV17,ECI2,TYMP,NDUFS1,PNPT1,FAT1,TOMM40,CDS2,H2AFY,SOD2,RAB31	CAV2,NDUFS7,MTX2,LMAN1,ESYT2,NDUFA2,PVRL2,PPAN,UTP3,SCO1,SYNJ2BP,ACIN1,NDUFS3,SMARCA2,PML,EFTUD1,UQCRC2,NDUFB10,PHIP,LAMTOR1,SLC25A4,SMARCA5,NDUFS8,NUP98,CHMP6,NDUFV1,SMCHD1,TAP1,AGK,CHD4,BAZ1A,AHCTF1,F5,NDUFS2,RAB13,GNAI3,CETN2,TMED5,STX16,IFIT2,APOOL,STXBP1,PEF1,RCC1,TAP2,ABI1,MPV17,ECI2,TYMP,NDUFS1,PNPT1,FAT1,TOMM40,CDS2,H2AFY,SOD2,RAB31	0.00034	0.0261	Organelle organization	1.583359492661719	-0.4118632749043246	-0.6521276259985055
236	Process	GO:0030198	12	338	9606	CAV2,VTN,ITGAV,ICAM1,ITGA1,ITGA5,ITGA2,FBLN1,CTSS,COL15A1,FLOT1,MPV17	CAV2,VTN,ITGAV,ICAM1,ITGA1,ITGA5,ITGA2,FBLN1,CTSS,COL15A1,FLOT1,MPV17	0.00035	0.0266	Extracellular matrix organization	1.575118363368933	-0.07965448973357174	-0.125465249504131
237	Process	GO:0006414	7	119	9606	MRPL53,EFL1,MRPS5,MRPS23,MRPL21,MRPS16,MRPS6	MRPL53,EFTUD1,MRPS5,MRPS23,MRPL21,MRPS16,MRPS6	0.00038	0.0282	Translational elongation	1.5497508916806388	0.13963204311818428	0.2163948833295955
238	Process	GO:0098609	15	505	9606	NECTIN2,SYNJ2BP,NT5E,ITGAV,ICAM1,CDH11,EGFR,ITGA5,METAP1,ALCAM,RAP2B,STXBP1,CD99,FAT1,PLXNB2	PVRL2,SYNJ2BP,NT5E,ITGAV,ICAM1,CDH11,EGFR,ITGA5,METAP1,ALCAM,RAP2B,STXBP1,CD99,FAT1,PLXNB2	0.00042	0.0308	Cell-cell adhesion	1.5114492834995557	-0.15711915456652198	-0.2374776335936256
239	Process	GO:0010033	51	3011	9606	CD74,CAV2,WFS1,PANX1,BST2,RYDEN,KIDINS220,CMPK2,LMNB1,SAMHD1,PLPP1,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,SMARCA5,ITGA2,STAT2,BCAT2,RFTN1,OAS2,FAS,IFI16,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,SRSF4,LPAR1,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,SLC33A1,HLA-A,HLA-B,PNPT1,LAMTOR3,IDO1,SOD2,RAB31	CD74,CAV2,WFS1,PANX1,BST2,C19orf66,KIDINS220,CMPK2,LMNB1,SAMHD1,PPAP2A,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,SMARCA5,ITGA2,STAT2,BCAT2,RFTN1,OAS2,FAS,IFI16,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,SRSF4,LPAR1,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,SLC33A1,HLA-A,HLA-B,PNPT1,LAMTOR3,IDO1,SOD2,RAB31	0.00044	0.032	Response to organic substance	1.494850021680094	-0.4010596149183647	-0.5995239740557277
240	Process	GO:0050878	15	509	9606	VTN,WFS1,LMAN1,SERPING1,METAP1,ITGA2,F2,RAP2B,FBLN1,OAS2,F5,STXBP1,EPHB2,ADRA2C,ANO6	VTN,WFS1,LMAN1,SERPING1,METAP1,ITGA2,F2,RAP2B,FBLN1,OAS2,F5,STXBP1,EPHB2,ADRA2C,ANO6	0.00045	0.033	Regulation of body fluid levels	1.4814860601221125	-0.16054555878461932	-0.2378460073539287
241	Process	GO:0019220	35	1816	9606	CD74,CAV2,VTN,RRAS,SYNJ2BP,KIDINS220,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,ITGA1,CD109,PDPR,ITGA5,ITGA2,F2,STAT2,NUP98,CHMP6,RAP2B,FBLN1,FAS,GBP1,LPAR1,EPHB2,ABI1,FLOT1,ADRA2C,SLC25A12,VRK2,PLXNB2,H2AFY,LAMTOR3	CD74,CAV2,VTN,RRAS,SYNJ2BP,KIDINS220,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,ITGA1,CD109,PDPR,ITGA5,ITGA2,F2,STAT2,NUP98,CHMP6,RAP2B,FBLN1,FAS,GBP1,LPAR1,EPHB2,ABI1,FLOT1,ADRA2C,SLC25A12,VRK2,PLXNB2,H2AFY,LAMTOR3	0.00046	0.0335	Regulation of phosphate metabolic process	1.4749551929631548	-0.3449668353383325	-0.5088106251823391
242	Process	GO:0035456	4	31	9606	BST2,RYDEN,IFI16,PNPT1	BST2,C19orf66,IFI16,PNPT1	0.00048	0.0344	Response to interferon-beta	1.4634415574284698	0.48077926199014787	0.7035923519461723
243	Process	GO:0002831	13	406	9606	NECTIN2,SAMHD1,PML,SERPING1,IFI16,GBP5,IFIT1,PSMB8,HLA-E,DDX58,HLA-A,NLRX1,HLA-B	PVRL2,SAMHD1,PML,SERPING1,IFI16,GBP5,IFIT1,PSMB8,HLA-E,DDX58,HLA-A,NLRX1,HLA-B	0.00052	0.0365	Regulation of response to biotic stimulus	1.4377071355435254	-0.1245017167738992	-0.1789970065932539
244	Process	GO:0007596	11	303	9606	LMAN1,SERPING1,METAP1,ITGA2,F2,RAP2B,FBLN1,F5,STXBP1,ADRA2C,ANO6	LMAN1,SERPING1,METAP1,ITGA2,F2,RAP2B,FBLN1,F5,STXBP1,ADRA2C,ANO6	0.00051	0.0365	Blood coagulation	1.4377071355435254	-0.06996897884762181	-0.10059490015591986
245	Process	GO:0070125	6	90	9606	MRPL53,MRPS5,MRPS23,MRPL21,MRPS16,MRPS6	MRPL53,MRPS5,MRPS23,MRPL21,MRPS16,MRPS6	0.00053	0.0374	Mitochondrial translational elongation	1.4271283977995197	0.1939897054407769	0.2768482175152967
246	Process	GO:0034622	20	816	9606	SF3A2,VTN,NDUFS7,NDUFA2,PPAN,SCO1,NDUFS3,NDUFB10,SMARCA5,PRPF3,NDUFS8,NUP98,GCFC2,NDUFV1,AHCTF1,NDUFS2,CETN2,STXBP1,NDUFS1,H2AFY	SF3A2,VTN,NDUFS7,NDUFA2,PPAN,SCO1,NDUFS3,NDUFB10,SMARCA5,PRPF3,NDUFS8,NUP98,GCFC2,NDUFV1,AHCTF1,NDUFS2,CETN2,STXBP1,NDUFS1,H2AFY	0.00055	0.038	Cellular protein-containing complex assembly	1.4202164033831899	-0.24057919859342178	-0.34167452415515964
247	Process	GO:0009141	6	91	9606	CMPK2,SAMHD1,EFL1,GUK1,GNAI3,SLC25A13	CMPK2,SAMHD1,EFTUD1,GUK1,GNAI3,SLC25A13	0.00056	0.0389	Nucleoside triphosphate metabolic process	1.4100503986742923	0.18919082255900818	0.26676859477484677
248	Process	GO:0070126	6	91	9606	MRPL53,MRPS5,MRPS23,MRPL21,MRPS16,MRPS6	MRPL53,MRPS5,MRPS23,MRPL21,MRPS16,MRPS6	0.00056	0.0389	Mitochondrial translational termination	1.4100503986742923	0.18919082255900818	0.26676859477484677
249	Process	GO:0015810	3	13	9606	SLC25A22,SLC25A12,SLC25A13	SLC25A22,SLC25A12,SLC25A13	0.00058	0.0397	Aspartate transmembrane transport	1.401209493236885	0.7332588669092839	1.0274492853134103
250	Process	GO:0042325	32	1626	9606	CD74,CAV2,VTN,RRAS,SYNJ2BP,KIDINS220,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,ITGA1,CD109,ITGA5,F2,STAT2,NUP98,CHMP6,RAP2B,FBLN1,FAS,GBP1,LPAR1,EPHB2,ABI1,FLOT1,ADRA2C,VRK2,PLXNB2,H2AFY,LAMTOR3	CD74,CAV2,VTN,RRAS,SYNJ2BP,KIDINS220,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,ITGA1,CD109,ITGA5,F2,STAT2,NUP98,CHMP6,RAP2B,FBLN1,FAS,GBP1,LPAR1,EPHB2,ABI1,FLOT1,ADRA2C,VRK2,PLXNB2,H2AFY,LAMTOR3	0.00059	0.0397	Regulation of phosphorylation	1.401209493236885	-0.3358895984416852	-0.47065169401601453
251	Process	GO:0060100	3	13	9606	ITGA2,ANO6,RAB31	ITGA2,ANO6,RAB31	0.00058	0.0397	Positive regulation of phagocytosis, engulfment	1.401209493236885	0.7332588669092839	1.0274492853134103
252	Process	GO:0002576	7	129	9606	LGALS3BP,SERPING1,CD109,F5,APOOL,STXBP1,CHID1	LGALS3BP,SERPING1,CD109,F5,APOOL,STXBP1,CHID1	0.0006	0.0398	Platelet degranulation	1.4001169279263121	0.10458929421146597	0.14643724130533894
253	Process	GO:0051246	48	2828	9606	CD74,CAV2,VTN,WFS1,RRAS,BST2,RYDEN,SCO1,SYNJ2BP,KIDINS220,NAT10,ITGAV,ICAM1,PML,EFL1,RALB,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,CD109,ITGA5,METAP1,ITGA2,F2,NSUN5,STAT2,CHMP6,RAP2B,FBLN1,FAS,IFI16,GBP1,PEF1,LPAR1,EPHB2,PSMB8,ABI1,FLOT1,ADRA2C,C4A,VRK2,PLXNB2,FAM162A,H2AFY,LAMTOR3,BCL2L13	CD74,CAV2,VTN,WFS1,RRAS,BST2,C19orf66,SCO1,SYNJ2BP,KIDINS220,NAT10,ITGAV,ICAM1,PML,EFTUD1,RALB,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,CD109,ITGA5,METAP1,ITGA2,F2,NSUN5,STAT2,CHMP6,RAP2B,FBLN1,FAS,IFI16,GBP1,PEF1,LPAR1,EPHB2,PSMB8,ABI1,FLOT1,ADRA2C,C4A,VRK2,PLXNB2,FAM162A,H2AFY,LAMTOR3,BCL2L13	0.00065	0.0427	Regulation of protein metabolic process	1.3695721249749762	-0.4001572032528164	-0.5480441511830032
254	Process	GO:0106020	2	2	9606	RALB,STXBP1	RALB,STXBP1	0.00065	0.0427	Regulation of vesicle docking	1.3695721249749762	1.3700809644964582	1.8764246979331791
255	Process	GO:0015748	7	133	9606	SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13,ANO6,ABCB1	SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13,ANO6,ABCB1	0.00071	0.0464	Organophosphate ester transport	1.3334820194451191	0.0913273635436292	0.12178339716875722
256	Process	GO:0071709	4	35	9606	CAV2,RFTN1,EPHB2,FLOT1	CAV2,RFTN1,EPHB2,FLOT1	0.00073	0.0476	Membrane assembly	1.322393047279507	0.42807291147414495	0.5660806418621052
257	Process	GO:0006820	16	593	9606	SFXN3,SLC35D1,VDAC1,SLC25A4,SLC25A22,HBA1,CLCC1,XPR1,CPT2,STXBP1,SLC33A1,SLC25A12,SLC25A13,ANO6,VDAC3,ABCB1	SFXN3,SLC35D1,VDAC1,SLC25A4,SLC25A22,HBA1,CLCC1,XPR1,CPT2,STXBP1,SLC33A1,SLC25A12,SLC25A13,ANO6,VDAC3,ABCB1	0.00075	0.0482	Anion transport	1.3169529617611504	-0.19885374621187968	-0.2618810300310351
258	Process	GO:0032268	46	2693	9606	CD74,CAV2,VTN,WFS1,RRAS,BST2,RYDEN,SCO1,SYNJ2BP,KIDINS220,NAT10,ICAM1,PML,EFL1,RALB,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,CD109,ITGA5,METAP1,ITGA2,F2,NSUN5,STAT2,CHMP6,RAP2B,FBLN1,FAS,IFI16,GBP1,PEF1,LPAR1,EPHB2,ABI1,FLOT1,ADRA2C,C4A,VRK2,PLXNB2,FAM162A,H2AFY,LAMTOR3,BCL2L13	CD74,CAV2,VTN,WFS1,RRAS,BST2,C19orf66,SCO1,SYNJ2BP,KIDINS220,NAT10,ICAM1,PML,EFTUD1,RALB,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,CD109,ITGA5,METAP1,ITGA2,F2,NSUN5,STAT2,CHMP6,RAP2B,FBLN1,FAS,IFI16,GBP1,PEF1,LPAR1,EPHB2,ABI1,FLOT1,ADRA2C,C4A,VRK2,PLXNB2,FAM162A,H2AFY,LAMTOR3,BCL2L13	0.00076	0.0486	Regulation of cellular protein metabolic process	1.3133637307377066	-0.39739755723347814	-0.5219275383542121
