category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
PMID	PMID:34339406	13	66	9606	OAS3,OASL,IFIH1,STAT2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,OASL,IFIH1,STAT2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	2.52e-20	1.4e-15	(2021) Comparison of transcriptional responses between pathogenic and nonpathogenic hantavirus infections in Syrian hamsters using NanoString.
PMID	PMID:29526487	12	44	9606	OAS3,IFIH1,STAT2,MX2,OAS2,STAT1,GBP1,IFIT1,ISG15,DDX58,IRF7,MX1	OAS3,IFIH1,STAT2,MX2,OAS2,STAT1,GBP1,IFIT1,ISG15,DDX58,IRF7,MX1	2.59e-20	1.42e-15	(2018) Innate Antiviral Immunity in the Skin.
PMID	PMID:22906315	12	44	9606	OAS3,OASL,IFIH1,STAT2,MX2,STAT1,IFIT5,IFIT1,IFIT3,DDX58,IRF7,MX1	OAS3,OASL,IFIH1,STAT2,MX2,STAT1,IFIT5,IFIT1,IFIT3,DDX58,IRF7,MX1	2.59e-20	1.42e-15	(2012) Chemoattraction of macrophages by secretory molecules derived from cells expressing the signal peptide of eosinophil cationic protein.
PMID	PMID:33560295	13	68	9606	OAS3,OASL,LGALS3BP,IFIH1,HERC5,OAS2,IFIT5,IFIT1,ISG15,SAMD9,IRF7,MX1,IFI35	OAS3,OASL,LGALS3BP,IFIH1,HERC5,OAS2,IFIT5,IFIT1,ISG15,SAMD9,IRF7,MX1,IFI35	3.57e-20	1.9e-15	(2021) An OMICs based meta-analysis to support infection state stratification.
PMID	PMID:34723780	12	46	9606	OASL,STAT1,XAF1,GBP1,IFIT1,IFIT3,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3	OASL,STAT1,XAF1,GBP1,IFIT1,IFIT3,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3	4.12e-20	2.17e-15	(2021) Single-cell analysis of arthritogenic alphavirus-infected human synovial fibroblasts links low abundance of viral RNA to induction of innate immunity and arthralgia-associated gene expression.
PMID	PMID:30135954	13	69	9606	OASL,IFIH1,STAT2,STAT1,IFI16,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OASL,IFIH1,STAT2,STAT1,IFI16,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	4.23e-20	2.2e-15	(2018) Long Non-Coding RNA-Mediated Regulation of the Interferon Response: A New Perspective on a Familiar Theme.
PMID	PMID:34307188	12	48	9606	OAS3,OASL,IFIH1,OAS2,IFI16,IFIT5,IFIT1,ISG15,DDX58,IRF7,IFITM3,IFI35	OAS3,OASL,IFIH1,OAS2,IFI16,IFIT5,IFIT1,ISG15,DDX58,IRF7,IFITM3,IFI35	6.45e-20	3.3e-15	(2021) Interferon-lambda 3 and 4 Polymorphisms Increase Sustained Virological Responses and Regulate Innate Immunity in Antiviral Therapy With Pegylated Interferon-Alpha.
PMID	PMID:20709292	14	101	9606	OAS3,HERC5,STAT2,MX2,OAS2,STAT1,GBP1,IFIT1,IFIT3,PSMB8,ISG15,IRF7,MX1,PARP14	OAS3,HERC5,STAT2,MX2,OAS2,STAT1,GBP1,IFIT1,IFIT3,PSMB8,ISG15,IRF7,MX1,PARP14	6.66e-20	3.37e-15	(2010) Peptidoglycan recognition proteins protect mice from experimental colitis by promoting normal gut flora and preventing induction of interferon-gamma.
PMID	PMID:33142113	13	72	9606	OAS3,IFIH1,HERC5,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OAS3,IFIH1,HERC5,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	6.97e-20	3.48e-15	(2020) Three-Dimensional Human Alveolar Stem Cell Culture Models Reveal Infection Response to SARS-CoV-2.
PMID	PMID:32899429	15	137	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	7.17e-20	3.53e-15	(2020) LncRNAs in the Type I Interferon Antiviral Response.
PMID	PMID:32802200	14	102	9606	OAS3,TRIM21,OASL,IFIH1,STAT2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,TRIM21,OASL,IFIH1,STAT2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	7.56e-20	3.68e-15	(2020) Roles of long non-coding RNAs and emerging RNA-binding proteins in innate antiviral responses.
PMID	PMID:32529027	11	31	9606	OAS3,STAT2,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3	OAS3,STAT2,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3	9.29e-20	4.47e-15	(2020) MAP3K7 and CHD1 Are Novel Mediators of Resistance to Oncolytic Vesicular Stomatitis Virus in Prostate Cancer Cells.
PMID	PMID:31375585	12	50	9606	OASL,IFIH1,STAT2,OAS2,STAT1,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OASL,IFIH1,STAT2,OAS2,STAT1,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	9.91e-20	4.71e-15	(2019) Innate Immune Response to Influenza Virus at Single-Cell Resolution in Human Epithelial Cells Revealed Paracrine Induction of Interferon Lambda 1.
PMID	PMID:23299892	12	51	9606	OAS3,IFIH1,STAT2,OAS2,STAT1,XAF1,IFIT3,PSMB8,ISG15,IRF7,MX1,HELZ2	OAS3,IFIH1,STAT2,OAS2,STAT1,XAF1,IFIT3,PSMB8,ISG15,IRF7,MX1,HELZ2	1.22e-19	5.74e-15	(2013) Functional genomics identifies type I interferon pathway as central for host defense against Candida albicans.
PMID	PMID:31333643	13	76	9606	IFIH1,HERC5,STAT2,MX2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	IFIH1,HERC5,STAT2,MX2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	1.32e-19	6.11e-15	(2019) Contrasting Gene Expression Profiles of Monocytes and Lymphocytes From Peste-Des-Petits-Ruminants Virus Infected Goats.
PMID	PMID:30143481	12	52	9606	IFIH1,HERC5,F2,STAT2,STAT1,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	IFIH1,HERC5,F2,STAT2,STAT1,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	1.5e-19	6.89e-15	(2018) Life-threatening influenza pneumonitis in a child with inherited IRF9 deficiency.
PMID	PMID:32252809	11	33	9606	OAS3,OASL,IFIH1,HERC5,STAT1,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1	OAS3,OASL,IFIH1,HERC5,STAT1,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1	1.66e-19	7.52e-15	(2020) Expression of interferon-regulated genes in juvenile dermatomyositis versus Mendelian autoinflammatory interferonopathies.
PMID	PMID:34188173	12	53	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,DDX58,IRF7,MX1	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,DDX58,IRF7,MX1	1.84e-19	8.24e-15	(2021) SCD2-mediated monounsaturated fatty acid metabolism regulates cGAS-STING-dependent type I IFN responses in CD4(+) T cells.
PMID	PMID:34945765	12	54	9606	OAS3,OASL,IFIH1,STAT2,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,PARP14	OAS3,OASL,IFIH1,STAT2,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,PARP14	2.24e-19	9.93e-15	(2021) Personal Network Inference Unveils Heterogeneous Immune Response Patterns to Viral Infection in Children with Acute Wheezing.
PMID	PMID:34372499	11	35	9606	TRIM21,IFIH1,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	TRIM21,IFIH1,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	2.87e-19	1.26e-14	(2021) Transcriptome and Proteomic Analysis Reveals Up-Regulation of Innate Immunity-Related Genes Expression in Caprine Herpesvirus 1 Infected Madin Darby Bovine Kidney Cells.
PMID	PMID:34990653	13	82	9606	OAS3,TRIM21,IFIH1,STAT2,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,IFITM3	OAS3,TRIM21,IFIH1,STAT2,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,IFITM3	3.23e-19	1.4e-14	(2022) Interferon Control of Human Coronavirus Infection and Viral Evasion: Mechanistic Insights and Implications for Antiviral Drug and Vaccine Development.
PMID	PMID:34160465	11	36	9606	OAS3,OASL,IFIH1,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,MX1,IFITM3	OAS3,OASL,IFIH1,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,MX1,IFITM3	3.74e-19	1.61e-14	(2021) Identification of hub genes, pathways, and related transcription factors in systemic lupus erythematosus: A preliminary bioinformatics analysis.
PMID	PMID:30336493	11	36	9606	IFIH1,OAS2,STAT1,IFI16,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	IFIH1,OAS2,STAT1,IFI16,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	3.74e-19	1.61e-14	(2018) Type 1 interferon-inducible gene expression in QuantiFERON Gold TB-positive uveitis: A tool to stratify a high versus low risk of active tuberculosis?
PMID	PMID:31465999	12	57	9606	OAS3,OASL,IFIH1,STAT2,MX2,STAT1,IFIT1,IFIT3,ISG15,DDX58,SAMD9,MX1	OAS3,OASL,IFIH1,STAT2,MX2,STAT1,IFIT1,IFIT3,ISG15,DDX58,SAMD9,MX1	3.99e-19	1.67e-14	(2019) Virus- and Interferon Alpha-Induced Transcriptomes of Cells from the Microbat Myotis daubentonii.
PMID	PMID:27214236	12	57	9606	OASL,IFIH1,STAT2,OAS2,STAT1,XAF1,GBP1,ISG15,DDX58,IRF7,MX1,IFITM3	OASL,IFIH1,STAT2,OAS2,STAT1,XAF1,GBP1,ISG15,DDX58,IRF7,MX1,IFITM3	3.99e-19	1.67e-14	(2016) Early Transcriptional Signatures of the Immune Response to a Live Attenuated Tetravalent Dengue Vaccine Candidate in Non-human Primates.
PMID	PMID:27533247	12	57	9606	IFIH1,STAT2,OAS2,STAT1,XAF1,GBP1,IFIT5,IFIT1,IFIT3,SAMD9,MX1,HELZ2	IFIH1,STAT2,OAS2,STAT1,XAF1,GBP1,IFIT5,IFIT1,IFIT3,SAMD9,MX1,HELZ2	3.99e-19	1.67e-14	(2016) Novel biomarkers of resistance of pancreatic cancer cells to oncolytic vesicular stomatitis virus.
PMID	PMID:23826184	14	116	9606	OAS3,LGALS3BP,IFIH1,HERC5,OAS2,STAT1,XAF1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OAS3,LGALS3BP,IFIH1,HERC5,OAS2,STAT1,XAF1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	3.98e-19	1.67e-14	(2013) SLE peripheral blood B cell, T cell and myeloid cell transcriptomes display unique profiles and each subset contributes to the interferon signature.
PMID	PMID:32288965	10	21	9606	IFIH1,HERC5,STAT2,MX2,STAT1,IFIT3,ISG15,DDX58,SAMD9,IRF7	IFIH1,HERC5,STAT2,MX2,STAT1,IFIT3,ISG15,DDX58,SAMD9,IRF7	4.38e-19	1.76e-14	(2020) Importance of Viral Disease in Dairy Cow Fertility.
PMID	PMID:30072977	13	85	9606	OASL,IFIH1,STAT2,STAT1,IFI16,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OASL,IFIH1,STAT2,STAT1,IFI16,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	4.94e-19	1.97e-14	(2018) Long Non-coding RNAs: Regulators of Viral Infection and the Interferon Antiviral Response.
PMID	PMID:30186768	13	85	9606	IFIH1,STAT2,MX2,OAS2,STAT1,XAF1,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	IFIH1,STAT2,MX2,OAS2,STAT1,XAF1,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	4.94e-19	1.97e-14	(2018) Plasticity of Type I Interferon-Mediated Responses in Cancer Therapy: From Anti-tumor Immunity to Resistance.
RCTM	HSA-909733	17	69	9606	OAS3,OASL,STAT2,MX2,OAS2,STAT1,XAF1,IFIT5,IFIT1,IFIT3,PSMB8,HLA-C,ISG15,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,STAT2,MX2,OAS2,STAT1,XAF1,IFIT5,IFIT1,IFIT3,PSMB8,HLA-C,ISG15,IRF7,MX1,IFITM3,IFI35	6.28e-28	1.36e-24	Interferon alpha/beta signaling
RCTM	HSA-913531	21	196	9606	OAS3,TRIM21,OASL,HERC5,STAT2,MX2,OAS2,STAT1,XAF1,GBP1,IFIT5,IFIT1,IFIT3,PSMB8,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	OAS3,TRIM21,OASL,HERC5,STAT2,MX2,OAS2,STAT1,XAF1,GBP1,IFIT5,IFIT1,IFIT3,PSMB8,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	1.17e-27	1.36e-24	Interferon Signaling
RCTM	HSA-1280215	22	681	9606	OAS3,TRIM21,OASL,HERC5,STAT2,MX2,OAS2,STAT1,XAF1,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	OAS3,TRIM21,OASL,HERC5,STAT2,MX2,OAS2,STAT1,XAF1,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	3e-18	2.17e-15	Cytokine Signaling in Immune system
RCTM	HSA-168256	29	1956	9606	OAS3,TRIM21,OASL,IFIH1,HERC5,DTX3L,F2,STAT2,MX2,OAS2,TAP1,STAT1,XAF1,QSOX1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,TAP2,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	OAS3,TRIM21,OASL,IFIH1,HERC5,DTX3L,F2,STAT2,MX2,OAS2,TAP1,STAT1,XAF1,QSOX1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,TAP2,HLA-C,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	1.56e-15	8.44e-13	Immune System
RCTM	HSA-1169410	10	81	9606	OAS3,OASL,HERC5,MX2,OAS2,STAT1,IFIT1,ISG15,DDX58,MX1	OAS3,OASL,HERC5,MX2,OAS2,STAT1,IFIT1,ISG15,DDX58,MX1	5.61e-14	2.44e-11	Antiviral mechanism by IFN-stimulated genes
RCTM	HSA-877300	8	88	9606	OAS3,TRIM21,OASL,OAS2,STAT1,GBP1,HLA-C,IRF7	OAS3,TRIM21,OASL,OAS2,STAT1,GBP1,HLA-C,IRF7	2.11e-10	7.64e-08	Interferon gamma signaling
RCTM	HSA-1169408	7	73	9606	HERC5,MX2,STAT1,IFIT1,ISG15,DDX58,MX1	HERC5,MX2,STAT1,IFIT1,ISG15,DDX58,MX1	2.18e-09	6.75e-07	ISG15 antiviral mechanism
RCTM	HSA-8983711	4	9	9606	OAS3,OASL,OAS2,DDX58	OAS3,OASL,OAS2,DDX58	3.6e-08	9.77e-06	OAS antiviral response
RCTM	HSA-168928	5	76	9606	IFIH1,HERC5,ISG15,DDX58,IRF7	IFIH1,HERC5,ISG15,DDX58,IRF7	2.86e-06	0.00069	DDX58/IFIH1-mediated induction of interferon-alpha/beta
RCTM	HSA-936440	4	33	9606	IFIH1,HERC5,ISG15,DDX58	IFIH1,HERC5,ISG15,DDX58	3.16e-06	0.00069	Negative regulators of DDX58/IFIH1 signaling
RCTM	HSA-1236974	5	81	9606	TAP1,PSMB9,PSMB8,TAP2,HLA-C	TAP1,PSMB9,PSMB8,TAP2,HLA-C	3.84e-06	0.00076	ER-Phagosome pathway
RCTM	HSA-983169	8	366	9606	TRIM21,HERC5,DTX3L,TAP1,PSMB9,PSMB8,TAP2,HLA-C	TRIM21,HERC5,DTX3L,TAP1,PSMB9,PSMB8,TAP2,HLA-C	7.83e-06	0.0014	Class I MHC mediated antigen processing & presentation
RCTM	HSA-918233	3	14	9606	IFIH1,DDX58,IRF7	IFIH1,DDX58,IRF7	1.3e-05	0.002	TRAF3-dependent IRF activation pathway
RCTM	HSA-168249	12	1025	9606	TRIM21,IFIH1,HERC5,F2,QSOX1,IFI16,PSMB9,PSMB8,HLA-C,ISG15,DDX58,IRF7	TRIM21,IFIH1,HERC5,F2,QSOX1,IFI16,PSMB9,PSMB8,HLA-C,ISG15,DDX58,IRF7	1.95e-05	0.0028	Innate Immune System
RCTM	HSA-983170	3	25	9606	TAP1,TAP2,HLA-C	TAP1,TAP2,HLA-C	6.15e-05	0.0083	Antigen Presentation: Folding, assembly and peptide loading of class I MHC
RCTM	HSA-933541	3	28	9606	IFIH1,DDX58,IRF7	IFIH1,DDX58,IRF7	8.39e-05	0.0107	TRAF6 mediated IRF7 activation
WikiPathways	WP4197	8	23	9606	STAT2,TAP1,STAT1,IFIT1,IFIT3,PSMB8,MX1,IFI35	STAT2,TAP1,STAT1,IFIT1,IFIT3,PSMB8,MX1,IFI35	1.44e-14	9.75e-12	Immune response to tuberculosis
WikiPathways	WP4868	7	31	9606	OAS3,IFIH1,STAT2,OAS2,STAT1,DDX58,IRF7	OAS3,IFIH1,STAT2,OAS2,STAT1,DDX58,IRF7	9.44e-12	3.2e-09	Type I interferon induction and signaling during SARS-CoV-2 infection
WikiPathways	WP4880	6	33	9606	OAS3,IFIH1,STAT2,OAS2,STAT1,DDX58	OAS3,IFIH1,STAT2,OAS2,STAT1,DDX58	9.93e-10	2.24e-07	Host-pathogen interaction of human coronaviruses - interferon induction
WikiPathways	WP619	6	37	9606	STAT2,TAP1,STAT1,GBP1,PSMB9,ISG15	STAT2,TAP1,STAT1,GBP1,PSMB9,ISG15	1.84e-09	3.12e-07	Type II interferon signaling (IFNG)
WikiPathways	WP5039	5	66	9606	STAT2,STAT1,DDX58,IRF7,MX1	STAT2,STAT1,DDX58,IRF7,MX1	1.48e-06	0.0002	SARS-CoV-2 innate immunity evasion and cell-specific immune response
WikiPathways	WP4912	4	31	9606	IFIH1,STAT2,STAT1,DDX58	IFIH1,STAT2,STAT1,DDX58	2.52e-06	0.00028	SARS coronavirus and innate immunity
WikiPathways	WP3865	4	59	9606	IFIH1,ISG15,DDX58,IRF7	IFIH1,ISG15,DDX58,IRF7	2.71e-05	0.0026	Novel intracellular components of RIG-I-like receptor (RLR) pathway
WikiPathways	WP4341	4	71	9606	STAT2,OAS2,STAT1,ISG15	STAT2,OAS2,STAT1,ISG15	5.39e-05	0.0046	Non-genomic actions of 1,25 dihydroxyvitamin D3
WikiPathways	WP4666	5	151	9606	IFIH1,STAT2,STAT1,DDX58,IRF7	IFIH1,STAT2,STAT1,DDX58,IRF7	6.88e-05	0.0052	Hepatitis B infection
WikiPathways	WP5038	3	32	9606	IFIH1,DDX58,IRF7	IFIH1,DDX58,IRF7	0.00012	0.0082	Mitochondrial immune response to SARS-CoV-2
WikiPathways	WP2113	2	10	9606	STAT2,STAT1	STAT2,STAT1	0.00048	0.0297	Type III interferon signaling
WikiPathways	WP4217	4	129	9606	STAT1,HLA-C,DDX58,IRF7	STAT1,HLA-C,DDX58,IRF7	0.00049	0.0297	Ebola virus pathway in host
WikiPathways	WP183	3	60	9606	PSMB9,PSMB8,HLA-C	PSMB9,PSMB8,HLA-C	0.0007	0.0345	Proteasome degradation
WikiPathways	WP4495	2	12	9606	STAT2,STAT1	STAT2,STAT1	0.00066	0.0345	IL-10 anti-inflammatory signaling pathway 
WikiPathways	WP4705	2	16	9606	IFIH1,DDX58	IFIH1,DDX58	0.0011	0.05	Pathways of nucleic acid metabolism and innate immune sensing
HPO	HP:0030355	4	15	9606	SP110,IFIH1,STAT1,PSMB8	SP110,IFIH1,STAT1,PSMB8	1.93e-07	0.0019	Abnormal serum interferon-gamma level
HPO	HP:0001635	6	193	9606	IFIH1,NSMCE2,F2,HBA1,STAT1,PSMB8	IFIH1,NSMCE2,F2,HBA1,STAT1,PSMB8	1.74e-05	0.0345	Congestive heart failure
HPO	HP:0100763	9	577	9606	SP110,IFIH1,F2,STAT2,HBA1,STAT1,PSMB8,ISG15,SAMD9	SP110,IFIH1,F2,STAT2,HBA1,STAT1,PSMB8,ISG15,SAMD9	2.85e-05	0.0471	Abnormality of the lymphatic system
NetworkNeighborAL	CL:19385	21	61	9606	OAS3,OASL,SP110,IFIH1,HERC5,DTX3L,MX2,OAS2,XAF1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	OAS3,OASL,SP110,IFIH1,HERC5,DTX3L,MX2,OAS2,XAF1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	3.19e-37	1.45e-33	Interferon alpha/beta signaling, and Negative regulators of DDX58/IFIH1 signaling
NetworkNeighborAL	CL:19389	18	42	9606	OAS3,OASL,SP110,HERC5,DTX3L,MX2,OAS2,XAF1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35,PARP14	OAS3,OASL,SP110,HERC5,DTX3L,MX2,OAS2,XAF1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35,PARP14	2.9e-33	2.63e-30	Interferon alpha/beta signaling, and ISG15-protein conjugation
NetworkNeighborAL	CL:19391	15	36	9606	OAS3,OASL,HERC5,MX2,OAS2,XAF1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,HERC5,MX2,OAS2,XAF1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	1.38e-27	1.05e-24	Interferon alpha/beta signaling, and ISG15-protein conjugation
NetworkNeighborAL	CL:19394	12	21	9606	OAS3,OASL,MX2,OAS2,XAF1,IFIT5,IFIT1,IFIT3,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,MX2,OAS2,XAF1,IFIT5,IFIT1,IFIT3,IRF7,MX1,IFITM3,IFI35	1.72e-23	1.12e-20	Interferon alpha/beta signaling
NetworkNeighborAL	CL:19397	11	16	9606	OAS3,OASL,MX2,OAS2,XAF1,IFIT5,IFIT1,IFIT3,IRF7,MX1,IFI35	OAS3,OASL,MX2,OAS2,XAF1,IFIT5,IFIT1,IFIT3,IRF7,MX1,IFI35	2.92e-22	1.66e-19	Microphthalmia with limb anomalies, and Interferon alpha/beta signaling
NetworkNeighborAL	CL:19399	7	11	9606	OAS3,MX2,OAS2,XAF1,IFIT1,IFIT3,IFI35	OAS3,MX2,OAS2,XAF1,IFIT1,IFIT3,IFI35	2.48e-14	1.25e-11	Mixed, incl. 2-5-oligoadenylate synthetase activity, and nephropathia epidemica
NetworkNeighborAL	CL:19402	3	5	9606	OAS2,IFIT1,IFIT3	OAS2,IFIT1,IFIT3	1.09e-06	0.0005	Mixed, incl. 4fe-4s single cluster domain, and interferon-induced protein with tetratricopeptide repeats 3
NetworkNeighborAL	CL:19437	3	13	9606	HERC5,GBP1,ISG15	HERC5,GBP1,ISG15	1.08e-05	0.0044	Mixed, incl. isg15-protein conjugation, and interferon-induced protein 44 family
NetworkNeighborAL	CL:19475	3	16	9606	IFIH1,IFI16,DDX58	IFIH1,IFI16,DDX58	1.85e-05	0.007	TRAF3-dependent IRF activation pathway, and STING mediated induction of host immune responses
NetworkNeighborAL	CL:19092	3	18	9606	TAP1,TAP2,HLA-C	TAP1,TAP2,HLA-C	2.53e-05	0.0088	Mixed, incl. tap binding, and mhc class i protein complex binding
